Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
527;26,0061;412;751;412;751;1;0;-1;523,82;0;0;20,23;0;-20,23;0;0;0;
528;26,0556;412;750;412;750;1;0;-1;524,82;0;-1;20,23;0;-20,23;0;0;818,18;
529;26,105;412;749;412;749;1;0;1;525,82;0;0;20,23;0;20,23;-409,09;0;-409,09;
530;26,1545;412;750;412;750;0;0;0;525,82;0;0;0;0;0;578,54;409,09;-409,09;
531;26,2039;412;750;412;750;1,41;1;-1;527,23;1;-1;28,6;20,23;-20,23;-169,45;-818,18;409,09;
532;26,2533;413;749;413;749;1;-1;0;528,23;0;-1;20,23;-20,23;0;169,45;818,18;409,09;
533;26,3028;412;749;412;749;1,41;1;1;529,65;1;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
534;26,3522;413;750;413;750;1;-1;0;530,65;0;0;20,23;-20,23;0;-409,09;409,09;0;
535;26,4017;412;750;412;750;0;0;0;530,65;0;0;0;0;0;409,09;0;-409,09;
536;26,4511;412;750;412;750;1;0;-1;531,65;0;-1;20,23;0;-20,23;0;0;818,18;
537;26,5005;412;749;412;749;1;0;1;532,65;0;0;20,23;0;20,23;-409,09;0;-409,09;
538;26,55;412;750;412;750;0;0;0;532,65;0;0;0;0;0;0;0;0;
539;26,5994;412;750;412;750;0;0;0;532,65;0;0;0;0;0;0;0;0;
540;26,6489;412;750;412;750;0;0;0;532,65;0;0;0;0;0;0;0;0;
541;26,6983;412;750;412;750;0;0;0;532,65;0;0;0;0;0;0;0;0;
542;26,7478;412;750;412;750;0;0;0;532,65;0;0;0;0;0;0;0;0;
543;26,7972;412;750;412;750;0;0;0;532,65;0;0;0;0;0;409,09;0;409,09;
544;26,8466;412;750;412;750;1;0;1;533,65;0;1;20,23;0;20,23;-409,09;0;-409,09;
545;26,8961;412;751;412;751;0;0;0;533,65;0;1;0;0;0;409,09;0;-409,09;
546;26,9455;412;751;412;751;1;0;-1;534,65;0;0;20,23;0;-20,23;0;0;818,18;
547;26,995;412;750;412;750;1;0;1;535,65;0;1;20,23;0;20,23;-409,09;0;-409,09;
548;27,0444;412;751;412;751;0;0;0;535,65;0;1;0;0;0;578,54;409,09;-409,09;
549;27,0938;412;751;412;751;1,41;1;-1;537,06;1;0;28,6;20,23;-20,23;0;-818,18;0;
550;27,1433;413;750;413;750;1,41;-1;-1;538,47;0;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
551;27,1927;412;749;412;749;0;0;0;538,47;0;-1;0;0;0;409,09;0;409,09;
552;27,2422;412;749;412;749;1;0;1;539,47;0;0;20,23;0;20,23;169,45;409,09;0;
553;27,2916;412;750;412;750;1,41;1;1;540,89;1;1;28,6;20,23;20,23;0;-818,18;-818,18;
554;27,341;413;751;413;751;1,41;-1;-1;542,3;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
555;27,3905;412;750;412;750;0;0;0;542,3;0;0;0;0;0;409,09;0;-409,09;
556;27,4399;412;750;412;750;1;0;-1;543,3;0;-1;20,23;0;-20,23;0;0;0;
557;27,4894;412;749;412;749;1;0;-1;544,3;0;-2;20,23;0;-20,23;-409,09;0;409,09;
558;27,5388;412;748;412;748;0;0;0;544,3;0;-2;0;0;0;0;0;0;
559;27,5883;412;748;412;748;0;0;0;544,3;0;-2;0;0;0;0;0;0;
560;27,6377;412;748;412;748;0;0;0;544,3;0;-2;0;0;0;0;0;0;
561;27,6871;412;748;412;748;0;0;0;544,3;0;-2;0;0;0;0;0;0;
562;27,7366;412;748;412;748;0;0;0;544,3;0;-2;0;0;0;409,09;409,09;0;
563;27,786;412;748;412;748;1;1;0;545,3;1;-2;20,23;20,23;0;-409,09;-409,09;0;
564;27,8355;413;748;413;748;0;0;0;545,3;1;-2;0;0;0;409,09;-409,09;0;
565;27,8849;413;748;413;748;1;-1;0;546,3;0;-2;20,23;-20,23;0;0;409,09;-409,09;
566;27,9343;412;748;412;748;1;0;-1;547,3;0;-3;20,23;0;-20,23;0;0;0;
567;27,9838;412;747;412;747;1;0;-1;548,3;0;-4;20,23;0;-20,23;0;0;818,18;
568;28,0332;412;746;412;746;1;0;1;549,3;0;-3;20,23;0;20,23;-409,09;0;-409,09;
569;28,0827;412;747;412;747;0;0;0;549,3;0;-3;0;0;0;409,09;409,09;0;
570;28,1321;412;747;412;747;1;1;0;550,3;1;-3;20,23;20,23;0;409,09;-409,09;-818,18;
571;28,1815;413;747;413;747;2;0;-2;552,3;1;-5;40,45;0;-40,45;-409,09;0;1227,27;
572;28,231;413;745;413;745;1;0;1;553,3;1;-4;20,23;0;20,23;0;0;-818,18;
573;28,2804;413;746;413;746;1;0;-1;554,3;1;-5;20,23;0;-20,23;0;0;0;
574;28,3299;413;745;413;745;1;0;-1;555,3;1;-6;20,23;0;-20,23;0;0;818,18;
575;28,3793;413;744;413;744;1;0;1;556,3;1;-5;20,23;0;20,23;169,45;-409,09;0;
576;28,4288;413;745;413;745;1,41;-1;1;557,72;0;-4;28,6;-20,23;20,23;-169,45;409,09;0;
577;28,4782;412;746;412;746;1;0;1;558,72;0;-3;20,23;0;20,23;0;0;0;
578;28,5276;412;747;412;747;1;0;1;559,72;0;-2;20,23;0;20,23;-409,09;0;-409,09;
579;28,5771;412;748;412;748;0;0;0;559,72;0;-2;0;0;0;409,09;0;409,09;
580;28,6265;412;748;412;748;1;0;1;560,72;0;-1;20,23;0;20,23;0;-409,09;-409,09;
581;28,676;412;749;412;749;1;-1;0;561,72;-1;-1;20,23;-20,23;0;0;818,18;0;
582;28,7254;411;749;411;749;1;1;0;562,72;0;-1;20,23;20,23;0;169,45;0;-409,09;
583;28,7748;412;749;412;749;1,41;1;-1;564,13;1;-2;28,6;20,23;-20,23;-169,45;-818,18;409,09;
584;28,8243;413;748;413;748;1;-1;0;565,13;0;-2;20,23;-20,23;0;409,09;409,09;818,18;
585;28,8737;412;748;412;748;2;0;2;567,13;0;0;40,45;0;40,45;-818,18;0;-818,18;
586;28,9232;412;750;412;750;0;0;0;567,13;0;0;0;0;0;0;0;0;
587;28,9726;412;750;412;750;0;0;0;567,13;0;0;0;0;0;578,54;-409,09;-409,09;
588;29,0221;412;750;412;750;1,41;-1;-1;568,55;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
589;29,0715;411;749;411;749;0;0;0;568,55;-1;-1;0;0;0;578,54;409,09;409,09;
590;29,1209;411;749;411;749;1,41;1;1;569,96;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
591;29,1704;412;750;412;750;0;0;0;569,96;0;0;0;0;0;409,09;409,09;0;
592;29,2198;412;750;412;750;1;1;0;570,96;1;0;20,23;20,23;0;0;-818,18;0;
593;29,2693;413;750;413;750;1;-1;0;571,96;0;0;20,23;-20,23;0;0;818,18;0;
594;29,3187;412;750;412;750;1;1;0;572,96;1;0;20,23;20,23;0;0;-818,18;0;
595;29,3681;413;750;413;750;1;-1;0;573,96;0;0;20,23;-20,23;0;-409,09;409,09;0;
596;29,4176;412;750;412;750;0;0;0;573,96;0;0;0;0;0;914,76;-409,09;-818,18;
597;29,467;412;750;412;750;2,24;-1;-2;576,2;-1;-2;45,23;-20,23;-40,45;242,33;1227,27;1636,36;
598;29,5165;411;748;411;748;2,83;2;2;579,02;1;0;57,21;40,45;40,45;-1157,08;-818,18;-818,18;
599;29,5659;413;750;413;750;0;0;0;579,02;1;0;0;0;0;409,09;-409,09;0;
600;29,6153;413;750;413;750;1;-1;0;580,02;0;0;20,23;-20,23;0;0;818,18;0;
601;29,6648;412;750;412;750;1;1;0;581,02;1;0;20,23;20,23;0;0;-818,18;0;
602;29,7142;413;750;413;750;1;-1;0;582,02;0;0;20,23;-20,23;0;169,45;818,18;-409,09;
603;29,7637;412;750;412;750;1,41;1;-1;583,44;1;-1;28,6;20,23;-20,23;-169,45;-409,09;818,18;
604;29,8131;413;749;413;749;1;0;1;584,44;1;0;20,23;0;20,23;505,66;-409,09;-1227,27;
605;29,8626;413;750;413;750;2,24;-1;-2;586,67;0;-2;45,23;-20,23;-40,45;-96,57;409,09;1636,36;
606;29,912;412;748;412;748;2;0;2;588,67;0;0;40,45;0;40,45;0;0;-1636,36;
607;29,9614;412;750;412;750;2;0;-2;590,67;0;-2;40,45;0;-40,45;0;0;1636,36;
608;30,0109;412;748;412;748;2;0;2;592,67;0;0;40,45;0;40,45;-409,09;-409,09;-818,18;
609;30,0603;412;750;412;750;1;-1;0;593,67;-1;0;20,23;-20,23;0;0;818,18;0;
610;30,1098;411;750;411;750;1;1;0;594,67;0;0;20,23;20,23;0;-409,09;-409,09;0;
611;30,1592;412;750;412;750;0;0;0;594,67;0;0;0;0;0;0;0;0;
612;30,2086;412;750;412;750;0;0;0;594,67;0;0;0;0;0;578,54;-409,09;-409,09;
613;30,2581;412;750;412;750;1,41;-1;-1;596,09;-1;-1;28,6;-20,23;-20,23;-169,45;818,18;409,09;
614;30,3075;411;749;411;749;1;1;0;597,09;0;-1;20,23;20,23;0;0;-409,09;-409,09;
615;30,357;412;749;412;749;1;0;-1;598,09;0;-2;20,23;0;-20,23;169,45;-409,09;818,18;
616;30,4064;412;748;412;748;1,41;-1;1;599,5;-1;-1;28,6;-20,23;20,23;0;818,18;-818,18;
617;30,4558;411;749;411;749;1,41;1;-1;600,92;0;-2;28,6;20,23;-20,23;-169,45;0;409,09;
618;30,5053;412;748;412;748;1;1;0;601,92;1;-2;20,23;20,23;0;0;-818,18;0;
619;30,5547;413;748;413;748;1;-1;0;602,92;0;-2;20,23;-20,23;0;0;409,09;-409,09;
620;30,6042;412;748;412;748;1;0;-1;603,92;0;-3;20,23;0;-20,23;169,45;409,09;818,18;
621;30,6536;412;747;412;747;1,41;1;1;605,33;1;-2;28,6;20,23;20,23;336,21;-818,18;409,09;
622;30,7031;413;748;413;748;2,24;-1;2;607,57;0;0;45,23;-20,23;40,45;-505,66;0;-818,18;
623;30,7525;412;750;412;750;1;-1;0;608,57;-1;0;20,23;-20,23;0;169,45;818,18;-409,09;
624;30,8019;411;750;411;750;1,41;1;-1;609,98;0;-1;28,6;20,23;-20,23;-169,45;0;409,09;
625;30,8514;412;749;412;749;1;1;0;610,98;1;-1;20,23;20,23;0;505,66;-1227,27;-409,09;
626;30,9008;413;749;413;749;2,24;-2;-1;613,22;-1;-2;45,23;-40,45;-20,23;242,33;1636,36;-409,09;
627;30,9503;411;748;411;748;2,83;2;-2;616,05;1;-4;57,21;40,45;-40,45;-242,33;-1227,27;1636,36;
628;30,9997;413;746;413;746;2,24;-1;2;618,28;0;-2;45,23;-20,23;40,45;-505,66;0;-818,18;
629;31,0491;412;748;412;748;1;-1;0;619,28;-1;-2;20,23;-20,23;0;505,66;818,18;818,18;
630;31,0986;411;748;411;748;2,24;1;2;621,52;0;0;45,23;20,23;40,45;-336,21;0;-1227,27;
631;31,148;412;750;412;750;1,41;1;-1;622,93;1;-1;28,6;20,23;-20,23;0;-818,18;0;
632;31,1975;413;749;413;749;1,41;-1;-1;624,35;0;-2;28,6;-20,23;-20,23;-578,54;409,09;409,09;
633;31,2469;412;748;412;748;0;0;0;624,35;0;-2;0;0;0;578,54;409,09;409,09;
634;31,2964;412;748;412;748;1,41;1;1;625,76;1;-1;28,6;20,23;20,23;0;-818,18;0;
635;31,3458;413;749;413;749;1,41;-1;1;627,18;0;0;28,6;-20,23;20,23;239,64;409,09;-1227,27;
636;31,3952;412;750;412;750;2;0;-2;629,18;0;-2;40,45;0;-40,45;0;0;1636,36;
637;31,4447;412;748;412;748;2;0;2;631,18;0;0;40,45;0;40,45;0;0;-1636,36;
638;31,4941;412;750;412;750;2;0;-2;633,18;0;-2;40,45;0;-40,45;-818,18;0;818,18;
639;31,5436;412;748;412;748;0;0;0;633,18;0;-2;0;0;0;409,09;0;409,09;
640;31,593;412;748;412;748;1;0;1;634,18;0;-1;20,23;0;20,23;-409,09;0;-409,09;
641;31,6424;412;749;412;749;0;0;0;634,18;0;-1;0;0;0;409,09;0;409,09;
642;31,6919;412;749;412;749;1;0;1;635,18;0;0;20,23;0;20,23;169,45;409,09;-818,18;
643;31,7413;412;750;412;750;1,41;1;-1;636,59;1;-1;28,6;20,23;-20,23;0;-818,18;818,18;
644;31,7908;413;749;413;749;1,41;-1;1;638;0;0;28,6;-20,23;20,23;-578,54;409,09;-409,09;
645;31,8402;412;750;412;750;0;0;0;638;0;0;0;0;0;409,09;409,09;0;
646;31,8896;412;750;412;750;1;1;0;639;1;0;20,23;20,23;0;0;-818,18;0;
647;31,9391;413;750;413;750;1;-1;0;640;0;0;20,23;-20,23;0;-409,09;409,09;0;
648;31,9885;412;750;412;750;0;0;0;640;0;0;0;0;0;409,09;0;409,09;
649;32,038;412;750;412;750;1;0;1;641;0;1;20,23;0;20,23;505,66;409,09;-1227,27;
650;32,0874;412;751;412;751;2,24;1;-2;643,24;1;-1;45,23;20,23;-40,45;-505,66;-818,18;818,18;
651;32,1369;413;749;413;749;1;-1;0;644,24;0;-1;20,23;-20,23;0;0;409,09;409,09;
652;32,1863;412;749;412;749;1;0;1;645,24;0;0;20,23;0;20,23;0;409,09;-409,09;
653;32,2357;412;750;412;750;1;1;0;646,24;1;0;20,23;20,23;0;0;-818,18;0;
654;32,2852;413;750;413;750;1;-1;0;647,24;0;0;20,23;-20,23;0;-409,09;409,09;0;
655;32,3346;412;750;412;750;0;0;0;647,24;0;0;0;0;0;0;0;0;
656;32,3841;412;750;412;750;0;0;0;647,24;0;0;0;0;0;409,09;0;-409,09;
657;32,4335;412;750;412;750;1;0;-1;648,24;0;-1;20,23;0;-20,23;0;0;818,18;
658;32,4829;412;749;412;749;1;0;1;649,24;0;0;20,23;0;20,23;0;0;0;
659;32,5324;412;750;412;750;1;0;1;650,24;0;1;20,23;0;20,23;0;0;-818,18;
660;32,5818;412;751;412;751;1;0;-1;651,24;0;0;20,23;0;-20,23;-409,09;0;409,09;
661;32,6313;412;750;412;750;0;0;0;651,24;0;0;0;0;0;0;0;0;
662;32,6807;412;750;412;750;0;0;0;651,24;0;0;0;0;0;578,54;409,09;409,09;
663;32,7301;412;750;412;750;1,41;1;1;652,65;1;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
664;32,7796;413;751;413;751;1;0;-1;653,65;1;0;20,23;0;-20,23;169,45;-409,09;0;
665;32,829;413;750;413;750;1,41;-1;-1;655,07;0;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
666;32,8785;412;749;412;749;1;0;1;656,07;0;0;20,23;0;20,23;-409,09;0;-409,09;
667;32,9279;412;750;412;750;0;0;0;656,07;0;0;0;0;0;409,09;0;-409,09;
668;32,9774;412;750;412;750;1;0;-1;657,07;0;-1;20,23;0;-20,23;169,45;409,09;818,18;
669;33,0268;412;749;412;749;1,41;1;1;658,48;1;0;28,6;20,23;20,23;0;-818,18;0;
670;33,0762;413;750;413;750;1,41;-1;1;659,9;0;1;28,6;-20,23;20,23;0;818,18;-818,18;
671;33,1257;412;751;412;751;1,41;1;-1;661,31;1;0;28,6;20,23;-20,23;336,21;-818,18;1227,27;
672;33,1751;413;750;413;750;2,24;-1;2;663,55;0;2;45,23;-20,23;40,45;0;818,18;-1636,36;
673;33,2246;412;752;412;752;2,24;1;-2;665,78;1;0;45,23;20,23;-40,45;-336,21;-818,18;1227,27;
674;33,274;413;750;413;750;1,41;-1;1;667,2;0;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
675;33,3234;412;751;412;751;0;0;0;667,2;0;1;0;0;0;914,76;409,09;-818,18;
676;33,3729;412;751;412;751;2,24;1;-2;669,43;1;-1;45,23;20,23;-40,45;0;-1227,27;1227,27;
677;33,4223;413;749;413;749;2,24;-2;1;671,67;-1;0;45,23;-40,45;20,23;-505,66;1227,27;-409,09;
678;33,4718;411;750;411;750;1;1;0;672,67;0;0;20,23;20,23;0;0;-409,09;409,09;
679;33,5212;412;750;412;750;1;0;1;673,67;0;1;20,23;0;20,23;0;0;-818,18;
680;33,5707;412;751;412;751;1;0;-1;674,67;0;0;20,23;0;-20,23;-409,09;0;409,09;
681;33,6201;412;750;412;750;0;0;0;674,67;0;0;0;0;0;818,18;0;-818,18;
682;33,6695;412;750;412;750;2;0;-2;676,67;0;-2;40,45;0;-40,45;-409,09;-409,09;818,18;
683;33,719;412;748;412;748;1;-1;0;677,67;-1;-2;20,23;-20,23;0;169,45;818,18;-409,09;
684;33,7684;411;748;411;748;1,41;1;-1;679,08;0;-3;28,6;20,23;-20,23;-169,45;-409,09;818,18;
685;33,8179;412;747;412;747;1;0;1;680,08;0;-2;20,23;0;20,23;0;409,09;-409,09;
686;33,8673;412;748;412;748;1;1;0;681,08;1;-2;20,23;20,23;0;0;-818,18;0;
687;33,9167;413;748;413;748;1;-1;0;682,08;0;-2;20,23;-20,23;0;409,09;409,09;-818,18;
688;33,9662;412;748;412;748;2;0;-2;684,08;0;-4;40,45;0;-40,45;96,57;409,09;1636,36;
689;34,0156;412;746;412;746;2,24;1;2;686,32;1;-2;45,23;20,23;40,45;-505,66;-818,18;-818,18;
690;34,0651;413;748;413;748;1;-1;0;687,32;0;-2;20,23;-20,23;0;-409,09;409,09;0;
691;34,1145;412;748;412;748;0;0;0;687,32;0;-2;0;0;0;0;0;0;
692;34,1639;412;748;412;748;0;0;0;687,32;0;-2;0;0;0;0;0;0;
693;34,2134;412;748;412;748;0;0;0;687,32;0;-2;0;0;0;818,18;0;818,18;
694;34,2628;412;748;412;748;2;0;2;689,32;0;0;40,45;0;40,45;-409,09;409,09;-818,18;
695;34,3123;412;750;412;750;1;1;0;690,32;1;0;20,23;20,23;0;169,45;-818,18;-409,09;
696;34,3617;413;750;413;750;1,41;-1;-1;691,73;0;-1;28,6;-20,23;-20,23;0;818,18;0;
697;34,4112;412;749;412;749;1,41;1;-1;693,15;1;-2;28,6;20,23;-20,23;-169,45;-818,18;409,09;
698;34,4606;413;748;413;748;1;-1;0;694,15;0;-2;20,23;-20,23;0;409,09;409,09;818,18;
699;34,51;412;748;412;748;2;0;2;696,15;0;0;40,45;0;40,45;-818,18;0;-818,18;
700;34,5595;412;750;412;750;0;0;0;696,15;0;0;0;0;0;0;0;0;
701;34,6089;412;750;412;750;0;0;0;696,15;0;0;0;0;0;409,09;409,09;0;
702;34,6584;412;750;412;750;1;1;0;697,15;1;0;20,23;20,23;0;0;-818,18;0;
703;34,7078;413;750;413;750;1;-1;0;698,15;0;0;20,23;-20,23;0;0;409,09;409,09;
704;34,7572;412;750;412;750;1;0;1;699,15;0;1;20,23;0;20,23;0;0;-818,18;
705;34,8067;412;751;412;751;1;0;-1;700,15;0;0;20,23;0;-20,23;0;409,09;409,09;
706;34,8561;412;750;412;750;1;1;0;701,15;1;0;20,23;20,23;0;0;-818,18;0;
707;34,9056;413;750;413;750;1;-1;0;702,15;0;0;20,23;-20,23;0;-409,09;409,09;0;
708;34,955;412;750;412;750;0;0;0;702,15;0;0;0;0;0;409,09;409,09;0;
709;35,0044;412;750;412;750;1;1;0;703,15;1;0;20,23;20,23;0;0;-818,18;0;
710;35,0539;413;750;413;750;1;-1;0;704,15;0;0;20,23;-20,23;0;0;409,09;-409,09;
711;35,1033;412;750;412;750;1;0;-1;705,15;0;-1;20,23;0;-20,23;169,45;409,09;818,18;
712;35,1528;412;749;412;749;1,41;1;1;706,56;1;0;28,6;20,23;20,23;0;-818,18;-818,18;
713;35,2022;413;750;413;750;1,41;-1;-1;707,98;0;-1;28,6;-20,23;-20,23;0;818,18;818,18;
714;35,2517;412;749;412;749;1,41;1;1;709,39;1;0;28,6;20,23;20,23;-169,45;-409,09;-818,18;
715;35,3011;413;750;413;750;1;0;-1;710,39;1;-1;20,23;0;-20,23;0;-409,09;409,09;
716;35,3505;413;749;413;749;1;-1;0;711,39;0;-1;20,23;-20,23;0;0;409,09;409,09;
717;35,4;412;749;412;749;1;0;1;712,39;0;0;20,23;0;20,23;0;409,09;-409,09;
718;35,4494;412;750;412;750;1;1;0;713,39;1;0;20,23;20,23;0;0;-409,09;409,09;
719;35,4989;413;750;413;750;1;0;1;714,39;1;1;20,23;0;20,23;505,66;-409,09;-1227,27;
720;35,5483;413;751;413;751;2,24;-1;-2;716,63;0;-1;45,23;-20,23;-40,45;-505,66;409,09;1227,27;
721;35,5977;412;749;412;749;1;0;1;717,63;0;0;20,23;0;20,23;-409,09;0;-409,09;
722;35,6472;412;750;412;750;0;0;0;717,63;0;0;0;0;0;818,18;0;-818,18;
723;35,6966;412;750;412;750;2;0;-2;719,63;0;-2;40,45;0;-40,45;-818,18;0;818,18;
724;35,7461;412;748;412;748;0;0;0;719,63;0;-2;0;0;0;0;0;0;
725;35,7955;412;748;412;748;0;0;0;719,63;0;-2;0;0;0;0;0;0;
726;35,845;412;748;412;748;0;0;0;719,63;0;-2;0;0;0;409,09;-409,09;0;
727;35,8944;412;748;412;748;1;-1;0;720,63;-1;-2;20,23;-20,23;0;505,66;818,18;818,18;
728;35,9438;411;748;411;748;2,24;1;2;722,86;0;0;45,23;20,23;40,45;-505,66;-409,09;-409,09;
729;35,9933;412;750;412;750;1;0;1;723,86;0;1;20,23;0;20,23;0;0;-818,18;
730;36,0427;412;751;412;751;1;0;-1;724,86;0;0;20,23;0;-20,23;-409,09;0;409,09;
731;36,0922;412;750;412;750;0;0;0;724,86;0;0;0;0;0;409,09;-409,09;0;
732;36,1416;412;750;412;750;1;-1;0;725,86;-1;0;20,23;-20,23;0;169,45;818,18;-409,09;
733;36,191;411;750;411;750;1,41;1;-1;727,28;0;-1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
734;36,2405;412;749;412;749;0;0;0;727,28;0;-1;0;0;0;409,09;0;409,09;
735;36,2899;412;749;412;749;1;0;1;728,28;0;0;20,23;0;20,23;0;0;0;
736;36,3394;412;750;412;750;1;0;1;729,28;0;1;20,23;0;20,23;0;0;-818,18;
737;36,3888;412;751;412;751;1;0;-1;730,28;0;0;20,23;0;-20,23;0;409,09;409,09;
738;36,4382;412;750;412;750;1;1;0;731,28;1;0;20,23;20,23;0;0;-818,18;0;
739;36,4877;413;750;413;750;1;-1;0;732,28;0;0;20,23;-20,23;0;0;0;0;
740;36,5371;412;750;412;750;1;-1;0;733,28;-1;0;20,23;-20,23;0;169,45;818,18;-409,09;
741;36,5866;411;750;411;750;1,41;1;-1;734,69;0;-1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
742;36,636;412;749;412;749;0;0;0;734,69;0;-1;0;0;0;409,09;0;409,09;
743;36,6855;412;749;412;749;1;0;1;735,69;0;0;20,23;0;20,23;-409,09;0;-409,09;
744;36,7349;412;750;412;750;0;0;0;735,69;0;0;0;0;0;409,09;-409,09;0;
745;36,7843;412;750;412;750;1;-1;0;736,69;-1;0;20,23;-20,23;0;0;818,18;0;
746;36,8338;411;750;411;750;1;1;0;737,69;0;0;20,23;20,23;0;-409,09;-409,09;0;
747;36,8832;412;750;412;750;0;0;0;737,69;0;0;0;0;0;0;0;0;
748;36,9327;412;750;412;750;0;0;0;737,69;0;0;0;0;0;0;0;0;
749;36,9821;412;750;412;750;0;0;0;737,69;0;0;0;0;0;409,09;409,09;0;
750;37,0315;412;750;412;750;1;1;0;738,69;1;0;20,23;20,23;0;505,66;-818,18;-818,18;
751;37,081;413;750;413;750;2,24;-1;-2;740,93;0;-2;45,23;-20,23;-40,45;-505,66;818,18;818,18;
752;37,1304;412;748;412;748;1;1;0;741,93;1;-2;20,23;20,23;0;747,99;-1227,27;818,18;
753;37,1799;413;748;413;748;2,83;-2;2;744,76;-1;0;57,21;-40,45;40,45;-578,54;1227,27;-1227,27;
754;37,2293;411;750;411;750;1,41;1;-1;746,17;0;-1;28,6;20,23;-20,23;-169,45;-409,09;0;
755;37,2788;412;749;412;749;1;0;-1;747,17;0;-2;20,23;0;-20,23;-409,09;0;409,09;
756;37,3282;412;748;412;748;0;0;0;747,17;0;-2;0;0;0;0;0;0;
757;37,3776;412;748;412;748;0;0;0;747,17;0;-2;0;0;0;914,76;409,09;818,18;
758;37,4271;412;748;412;748;2,24;1;2;749,41;1;0;45,23;20,23;40,45;-914,76;-409,09;-818,18;
759;37,4765;413;750;413;750;0;0;0;749,41;1;0;0;0;0;409,09;-409,09;0;
760;37,526;413;750;413;750;1;-1;0;750,41;0;0;20,23;-20,23;0;-409,09;409,09;0;
761;37,5754;412;750;412;750;0;0;0;750,41;0;0;0;0;0;818,18;0;-818,18;
762;37,6248;412;750;412;750;2;0;-2;752,41;0;-2;40,45;0;-40,45;-409,09;409,09;818,18;
763;37,6743;412;748;412;748;1;1;0;753,41;1;-2;20,23;20,23;0;0;-818,18;0;
764;37,7237;413;748;413;748;1;-1;0;754,41;0;-2;20,23;-20,23;0;-409,09;409,09;0;
765;37,7732;412;748;412;748;0;0;0;754,41;0;-2;0;0;0;0;0;0;
766;37,8226;412;748;412;748;0;0;0;754,41;0;-2;0;0;0;0;0;0;
767;37,872;412;748;412;748;0;0;0;754,41;0;-2;0;0;0;0;0;0;
768;37,9215;412;748;412;748;0;0;0;754,41;0;-2;0;0;0;0;0;0;
769;37,9709;412;748;412;748;0;0;0;754,41;0;-2;0;0;0;409,09;409,09;0;
770;38,0204;412;748;412;748;1;1;0;755,41;1;-2;20,23;20,23;0;0;-818,18;0;
771;38,0698;413;748;413;748;1;-1;0;756,41;0;-2;20,23;-20,23;0;-409,09;409,09;0;
772;38,1193;412;748;412;748;0;0;0;756,41;0;-2;0;0;0;409,09;409,09;0;
773;38,1687;412;748;412;748;1;1;0;757,41;1;-2;20,23;20,23;0;0;-818,18;0;
774;38,2181;413;748;413;748;1;-1;0;758,41;0;-2;20,23;-20,23;0;0;0;0;
775;38,2676;412;748;412;748;1;-1;0;759,41;-1;-2;20,23;-20,23;0;0;818,18;0;
776;38,317;411;748;411;748;1;1;0;760,41;0;-2;20,23;20,23;0;169,45;0;409,09;
777;38,3665;412;748;412;748;1,41;1;1;761,82;1;-1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
778;38,4159;413;749;413;749;1;-1;0;762,82;0;-1;20,23;-20,23;0;0;409,09;409,09;
779;38,4653;412;749;412;749;1;0;1;763,82;0;0;20,23;0;20,23;409,09;0;-1227,27;
780;38,5148;412;750;412;750;2;0;-2;765,82;0;-2;40,45;0;-40,45;-409,09;-409,09;818,18;
781;38,5642;412;748;412;748;1;-1;0;766,82;-1;-2;20,23;-20,23;0;505,66;818,18;818,18;
782;38,6137;411;748;411;748;2,24;1;2;769,06;0;0;45,23;20,23;40,45;-505,66;0;-818,18;
783;38,6631;412;750;412;750;1;1;0;770,06;1;0;20,23;20,23;0;0;0;0;
784;38,7125;413;750;413;750;1;1;0;771,06;2;0;20,23;20,23;0;505,66;-1227,27;-409,09;
785;38,762;414;750;414;750;2,24;-2;-1;773,29;0;-1;45,23;-40,45;-20,23;-336,21;1227,27;0;
786;38,8114;412;749;412;749;1,41;1;-1;774,71;1;-2;28,6;20,23;-20,23;-169,45;-818,18;409,09;
787;38,8609;413;748;413;748;1;-1;0;775,71;0;-2;20,23;-20,23;0;-409,09;409,09;0;
788;38,9103;412;748;412;748;0;0;0;775,71;0;-2;0;0;0;409,09;0;409,09;
789;38,9598;412;748;412;748;1;0;1;776,71;0;-1;20,23;0;20,23;-409,09;0;-409,09;
790;39,0092;412;749;412;749;0;0;0;776,71;0;-1;0;0;0;409,09;0;-409,09;
