Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
261;12,8547;315;256;315;256;0;0;0;244,85;-1;1;0;0;0;409,09;0;-409,09;
262;12,9042;315;256;315;256;1;0;-1;245,85;-1;0;20,23;0;-20,23;-409,09;0;409,09;
263;12,9536;315;255;315;255;0;0;0;245,85;-1;0;0;0;0;0;0;0;
264;13,0031;315;255;315;255;0;0;0;245,85;-1;0;0;0;0;578,54;409,09;409,09;
265;13,0525;315;255;315;255;1,41;1;1;247,26;0;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
266;13,1019;316;256;316;256;1;0;-1;248,26;0;0;20,23;0;-20,23;-409,09;0;409,09;
267;13,1514;316;255;316;255;0;0;0;248,26;0;0;0;0;0;0;0;0;
268;13,2008;316;255;316;255;0;0;0;248,26;0;0;0;0;0;409,09;0;409,09;
269;13,2503;316;255;316;255;1;0;1;249,26;0;1;20,23;0;20,23;0;0;-818,18;
270;13,2997;316;256;316;256;1;0;-1;250,26;0;0;20,23;0;-20,23;0;-409,09;409,09;
271;13,3492;316;255;316;255;1;-1;0;251,26;-1;0;20,23;-20,23;0;-409,09;409,09;0;
272;13,3986;315;255;315;255;0;0;0;251,26;-1;0;0;0;0;409,09;0;409,09;
273;13,448;315;255;315;255;1;0;1;252,26;-1;1;20,23;0;20,23;169,45;409,09;-818,18;
274;13,4975;315;256;315;256;1,41;1;-1;253,68;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
275;13,5469;316;255;316;255;0;0;0;253,68;0;0;0;0;0;409,09;0;-409,09;
276;13,5964;316;255;316;255;1;0;-1;254,68;0;-1;20,23;0;-20,23;169,45;-409,09;818,18;
277;13,6458;316;254;316;254;1,41;-1;1;256,09;-1;0;28,6;-20,23;20,23;-169,45;409,09;0;
278;13,6952;315;255;315;255;1;0;1;257,09;-1;1;20,23;0;20,23;0;0;-818,18;
279;13,7447;315;256;315;256;1;0;-1;258,09;-1;0;20,23;0;-20,23;0;0;818,18;
280;13,7941;315;255;315;255;1;0;1;259,09;-1;1;20,23;0;20,23;-409,09;0;-409,09;
281;13,8436;315;256;315;256;0;0;0;259,09;-1;1;0;0;0;0;0;0;
282;13,893;315;256;315;256;0;0;0;259,09;-1;1;0;0;0;0;0;0;
283;13,9425;315;256;315;256;0;0;0;259,09;-1;1;0;0;0;409,09;-409,09;0;
284;13,9919;315;256;315;256;1;-1;0;260,09;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
285;14,0413;314;256;314;256;1,41;1;-1;261,5;-1;0;28,6;20,23;-20,23;336,21;-818,18;1227,27;
286;14,0908;315;255;315;255;2,24;-1;2;263,74;-2;2;45,23;-20,23;40,45;-505,66;409,09;-1227,27;
287;14,1402;314;257;314;257;1;0;-1;264,74;-2;1;20,23;0;-20,23;505,66;818,18;0;
288;14,1897;314;256;314;256;2,24;2;-1;266,98;0;0;45,23;40,45;-20,23;-336,21;-1227,27;818,18;
289;14,2391;316;255;316;255;1,41;-1;1;268,39;-1;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
290;14,2885;315;256;315;256;0;0;0;268,39;-1;1;0;0;0;409,09;-409,09;0;
291;14,338;315;256;315;256;1;-1;0;269,39;-2;1;20,23;-20,23;0;409,09;1227,27;0;
292;14,3874;314;256;314;256;2;2;0;271,39;0;1;40,45;40,45;0;0;-1636,36;0;
293;14,4369;316;256;316;256;2;-2;0;273,39;-2;1;40,45;-40,45;0;-409,09;1227,27;0;
294;14,4863;314;256;314;256;1;1;0;274,39;-1;1;20,23;20,23;0;-409,09;-409,09;0;
295;14,5357;315;256;315;256;0;0;0;274,39;-1;1;0;0;0;0;0;0;
296;14,5852;315;256;315;256;0;0;0;274,39;-1;1;0;0;0;578,54;-409,09;409,09;
297;14,6346;315;256;315;256;1,41;-1;1;275,81;-2;2;28,6;-20,23;20,23;336,21;818,18;-1227,27;
298;14,6841;314;257;314;257;2,24;1;-2;278,04;-1;0;45,23;20,23;-40,45;-505,66;-409,09;1227,27;
299;14,7335;315;255;315;255;1;0;1;279,04;-1;1;20,23;0;20,23;0;0;-818,18;
300;14,783;315;256;315;256;1;0;-1;280,04;-1;0;20,23;0;-20,23;-409,09;0;409,09;
301;14,8324;315;255;315;255;0;0;0;280,04;-1;0;0;0;0;409,09;0;409,09;
302;14,8818;315;255;315;255;1;0;1;281,04;-1;1;20,23;0;20,23;-409,09;0;-409,09;
303;14,9313;315;256;315;256;0;0;0;281,04;-1;1;0;0;0;409,09;-409,09;0;
304;14,9807;315;256;315;256;1;-1;0;282,04;-2;1;20,23;-20,23;0;-409,09;409,09;0;
305;15,0302;314;256;314;256;0;0;0;282,04;-2;1;0;0;0;818,18;818,18;0;
306;15,0796;314;256;314;256;2;2;0;284,04;0;1;40,45;40,45;0;-818,18;-818,18;0;
307;15,129;316;256;316;256;0;0;0;284,04;0;1;0;0;0;409,09;-409,09;0;
308;15,1785;316;256;316;256;1;-1;0;285,04;-1;1;20,23;-20,23;0;0;409,09;-409,09;
309;15,2279;315;256;315;256;1;0;-1;286,04;-1;0;20,23;0;-20,23;0;409,09;409,09;
310;15,2774;315;255;315;255;1;1;0;287,04;0;0;20,23;20,23;0;505,66;-1227,27;409,09;
311;15,3268;316;255;316;255;2,24;-2;1;289,28;-2;1;45,23;-40,45;20,23;-336,21;1227,27;0;
312;15,3762;314;256;314;256;1,41;1;1;290,69;-1;2;28,6;20,23;20,23;239,64;-409,09;-1227,27;
313;15,4257;315;257;315;257;2;0;-2;292,69;-1;0;40,45;0;-40,45;-239,64;-409,09;1227,27;
314;15,4751;315;255;315;255;1,41;-1;1;294,11;-2;1;28,6;-20,23;20,23;0;818,18;-818,18;
315;15,5246;314;256;314;256;1,41;1;-1;295,52;-1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
316;15,574;315;255;315;255;0;0;0;295,52;-1;0;0;0;0;409,09;0;409,09;
317;15,6235;315;255;315;255;1;0;1;296,52;-1;1;20,23;0;20,23;0;409,09;-409,09;
318;15,6729;315;256;315;256;1;1;0;297,52;0;1;20,23;20,23;0;-409,09;-409,09;0;
319;15,7223;316;256;316;256;0;0;0;297,52;0;1;0;0;0;578,54;-409,09;-409,09;
320;15,7718;316;256;316;256;1,41;-1;-1;298,93;-1;0;28,6;-20,23;-20,23;-169,45;409,09;818,18;
321;15,8212;315;255;315;255;1;0;1;299,93;-1;1;20,23;0;20,23;0;409,09;-409,09;
322;15,8707;315;256;315;256;1;1;0;300,93;0;1;20,23;20,23;0;0;-818,18;0;
323;15,9201;316;256;316;256;1;-1;0;301,93;-1;1;20,23;-20,23;0;0;818,18;0;
324;15,9695;315;256;315;256;1;1;0;302,93;0;1;20,23;20,23;0;0;-818,18;0;
325;16,019;316;256;316;256;1;-1;0;303,93;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
326;16,0684;315;256;315;256;1,41;1;-1;305,35;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
327;16,1179;316;255;316;255;0;0;0;305,35;0;0;0;0;0;0;0;0;
328;16,1673;316;255;316;255;0;0;0;305,35;0;0;0;0;0;578,54;-409,09;409,09;
329;16,2168;316;255;316;255;1,41;-1;1;306,76;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
330;16,2662;315;256;315;256;1,41;1;-1;308,18;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
331;16,3156;316;255;316;255;0;0;0;308,18;0;0;0;0;0;578,54;-409,09;409,09;
332;16,3651;316;255;316;255;1,41;-1;1;309,59;-1;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
333;16,4145;315;256;315;256;1;1;0;310,59;0;1;20,23;20,23;0;-409,09;-409,09;0;
334;16,464;316;256;316;256;0;0;0;310,59;0;1;0;0;0;0;0;0;
335;16,5134;316;256;316;256;0;0;0;310,59;0;1;0;0;0;409,09;-409,09;0;
336;16,5628;316;256;316;256;1;-1;0;311,59;-1;1;20,23;-20,23;0;0;409,09;-409,09;
337;16,6123;315;256;315;256;1;0;-1;312,59;-1;0;20,23;0;-20,23;0;0;818,18;
338;16,6617;315;255;315;255;1;0;1;313,59;-1;1;20,23;0;20,23;0;0;-818,18;
339;16,7112;315;256;315;256;1;0;-1;314,59;-1;0;20,23;0;-20,23;0;0;818,18;
340;16,7606;315;255;315;255;1;0;1;315,59;-1;1;20,23;0;20,23;0;0;-818,18;
341;16,81;315;256;315;256;1;0;-1;316,59;-1;0;20,23;0;-20,23;409,09;0;1227,27;
342;16,8595;315;255;315;255;2;0;2;318,59;-1;2;40,45;0;40,45;-239,64;-409,09;-1227,27;
343;16,9089;315;257;315;257;1,41;-1;-1;320,01;-2;1;28,6;-20,23;-20,23;-169,45;818,18;409,09;
344;16,9584;314;256;314;256;1;1;0;321,01;-1;1;20,23;20,23;0;169,45;-818,18;-409,09;
345;17,0078;315;256;315;256;1,41;-1;-1;322,42;-2;0;28,6;-20,23;-20,23;336,21;1227,27;818,18;
346;17,0573;314;255;314;255;2,24;2;1;324,66;0;1;45,23;40,45;20,23;-914,76;-818,18;-409,09;
347;17,1067;316;256;316;256;0;0;0;324,66;0;1;0;0;0;578,54;-409,09;-409,09;
348;17,1561;316;256;316;256;1,41;-1;-1;326,07;-1;0;28,6;-20,23;-20,23;-169,45;409,09;818,18;
349;17,2056;315;255;315;255;1;0;1;327,07;-1;1;20,23;0;20,23;-409,09;0;-409,09;
350;17,255;315;256;315;256;0;0;0;327,07;-1;1;0;0;0;409,09;-409,09;0;
351;17,3045;315;256;315;256;1;-1;0;328,07;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
352;17,3539;314;256;314;256;1,41;1;-1;329,48;-1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
353;17,4033;315;255;315;255;1;0;1;330,48;-1;1;20,23;0;20,23;169,45;409,09;-818,18;
354;17,4528;315;256;315;256;1,41;1;-1;331,9;0;0;28,6;20,23;-20,23;336,21;-1227,27;818,18;
355;17,5022;316;255;316;255;2,24;-2;1;334,13;-2;1;45,23;-40,45;20,23;-96,57;1636,36;-409,09;
356;17,5517;314;256;314;256;2;2;0;336,13;0;1;40,45;40,45;0;0;-1636,36;0;
357;17,6011;316;256;316;256;2;-2;0;338,13;-2;1;40,45;-40,45;0;-409,09;1227,27;0;
358;17,6505;314;256;314;256;1;1;0;339,13;-1;1;20,23;20,23;0;0;-409,09;-409,09;
359;17,7;315;256;315;256;1;0;-1;340,13;-1;0;20,23;0;-20,23;0;409,09;409,09;
360;17,7494;315;255;315;255;1;1;0;341,13;0;0;20,23;20,23;0;0;-409,09;409,09;
361;17,7989;316;255;316;255;1;0;1;342,13;0;1;20,23;0;20,23;169,45;-409,09;-818,18;
362;17,8483;316;256;316;256;1,41;-1;-1;343,55;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
363;17,8978;315;255;315;255;1;1;0;344,55;0;0;20,23;20,23;0;0;-818,18;0;
364;17,9472;316;255;316;255;1;-1;0;345,55;-1;0;20,23;-20,23;0;169,45;0;409,09;
365;17,9966;315;255;315;255;1,41;-1;1;346,96;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
366;18,0461;314;256;314;256;1;1;0;347,96;-1;1;20,23;20,23;0;169,45;0;-409,09;
367;18,0955;315;256;315;256;1,41;1;-1;349,38;0;0;28,6;20,23;-20,23;239,64;-1227,27;409,09;
368;18,145;316;255;316;255;2;-2;0;351,38;-2;0;40,45;-40,45;0;96,57;1227,27;818,18;
369;18,1944;314;255;314;255;2,24;1;2;353,61;-1;2;45,23;20,23;40,45;-336,21;0;-1227,27;
370;18,2438;315;257;315;257;1,41;1;-1;355,03;0;1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
371;18,2933;316;256;316;256;0;0;0;355,03;0;1;0;0;0;0;0;0;
372;18,3427;316;256;316;256;0;0;0;355,03;0;1;0;0;0;409,09;-409,09;0;
373;18,3922;316;256;316;256;1;-1;0;356,03;-1;1;20,23;-20,23;0;169,45;0;-409,09;
374;18,4416;315;256;315;256;1,41;-1;-1;357,44;-2;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
375;18,4911;314;255;314;255;0;0;0;357,44;-2;0;0;0;0;578,54;409,09;409,09;
376;18,5405;314;255;314;255;1,41;1;1;358,86;-1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
377;18,5899;315;256;315;256;0;0;0;358,86;-1;1;0;0;0;409,09;-409,09;0;
378;18,6394;315;256;315;256;1;-1;0;359,86;-2;1;20,23;-20,23;0;-409,09;409,09;0;
379;18,6888;314;256;314;256;0;0;0;359,86;-2;1;0;0;0;0;0;0;
380;18,7383;314;256;314;256;0;0;0;359,86;-2;1;0;0;0;409,09;409,09;0;
381;18,7877;314;256;314;256;1;1;0;360,86;-1;1;20,23;20,23;0;-409,09;-409,09;0;
382;18,8371;315;256;315;256;0;0;0;360,86;-1;1;0;0;0;409,09;-409,09;0;
383;18,8866;315;256;315;256;1;-1;0;361,86;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
384;18,936;314;256;314;256;1,41;1;-1;363,27;-1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
385;18,9855;315;255;315;255;1;0;1;364,27;-1;1;20,23;0;20,23;0;-409,09;-409,09;
386;19,0349;315;256;315;256;1;-1;0;365,27;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
387;19,0843;314;256;314;256;1,41;1;-1;366,68;-1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
388;19,1338;315;255;315;255;1;0;1;367,68;-1;1;20,23;0;20,23;0;0;-818,18;
389;19,1832;315;256;315;256;1;0;-1;368,68;-1;0;20,23;0;-20,23;169,45;409,09;818,18;
390;19,2327;315;255;315;255;1,41;1;1;370,1;0;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
391;19,2821;316;256;316;256;1;0;-1;371,1;0;0;20,23;0;-20,23;0;0;818,18;
392;19,3316;316;255;316;255;1;0;1;372,1;0;1;20,23;0;20,23;884,57;-1227,27;0;
393;19,381;316;256;316;256;3,16;-3;1;375,26;-3;2;63,96;-60,68;20,23;-715,12;1636,36;-818,18;
394;19,4304;313;257;313;257;1,41;1;-1;376,67;-2;1;28,6;20,23;-20,23;239,64;409,09;409,09;
395;19,4799;314;256;314;256;2;2;0;378,67;0;1;40,45;40,45;0;-409,09;-1227,27;0;
396;19,5293;316;256;316;256;1;-1;0;379,67;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
397;19,5788;315;256;315;256;1,41;1;-1;381,09;0;0;28,6;20,23;-20,23;0;-818,18;818,18;
398;19,6282;316;255;316;255;1,41;-1;1;382,5;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
399;19,6776;315;256;315;256;1,41;1;-1;383,92;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
400;19,7271;316;255;316;255;0;0;0;383,92;0;0;0;0;0;578,54;-409,09;409,09;
401;19,7765;316;255;316;255;1,41;-1;1;385,33;-1;1;28,6;-20,23;20,23;-169,45;0;-409,09;
402;19,826;315;256;315;256;1;-1;0;386,33;-2;1;20,23;-20,23;0;0;818,18;0;
403;19,8754;314;256;314;256;1;1;0;387,33;-1;1;20,23;20,23;0;0;-818,18;0;
404;19,9248;315;256;315;256;1;-1;0;388,33;-2;1;20,23;-20,23;0;409,09;1227,27;0;
405;19,9743;314;256;314;256;2;2;0;390,33;0;1;40,45;40,45;0;-818,18;-818,18;0;
406;20,0237;316;256;316;256;0;0;0;390,33;0;1;0;0;0;578,54;409,09;-409,09;
407;20,0732;316;256;316;256;1,41;1;-1;391,75;1;0;28,6;20,23;-20,23;0;-818,18;818,18;
408;20,1226;317;255;317;255;1,41;-1;1;393,16;0;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
409;20,1721;316;256;316;256;1;0;-1;394,16;0;0;20,23;0;-20,23;169,45;-409,09;818,18;
410;20,2215;316;255;316;255;1,41;-1;1;395,57;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
411;20,2709;315;256;315;256;1;0;-1;396,57;-1;0;20,23;0;-20,23;-409,09;0;409,09;
412;20,3204;315;255;315;255;0;0;0;396,57;-1;0;0;0;0;409,09;409,09;0;
413;20,3698;315;255;315;255;1;1;0;397,57;0;0;20,23;20,23;0;169,45;-818,18;409,09;
414;20,4193;316;255;316;255;1,41;-1;1;398,99;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
415;20,4687;315;256;315;256;1;0;-1;399,99;-1;0;20,23;0;-20,23;169,45;-409,09;818,18;
416;20,5181;315;255;315;255;1,41;-1;1;401,4;-2;1;28,6;-20,23;20,23;239,64;1227,27;-409,09;
417;20,5676;314;256;314;256;2;2;0;403,4;0;1;40,45;40,45;0;-409,09;-818,18;-409,09;
418;20,617;316;256;316;256;1;0;-1;404,4;0;0;20,23;0;-20,23;169,45;-409,09;818,18;
419;20,6665;316;255;316;255;1,41;-1;1;405,82;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
420;20,7159;315;256;315;256;1,41;1;-1;407,23;0;0;28,6;20,23;-20,23;0;-818,18;818,18;
421;20,7654;316;255;316;255;1,41;-1;1;408,65;-1;1;28,6;-20,23;20,23;-169,45;0;-409,09;
422;20,8148;315;256;315;256;1;-1;0;409,65;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
423;20,8642;314;256;314;256;1,41;1;-1;411,06;-1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
424;20,9137;315;255;315;255;0;0;0;411,06;-1;0;0;0;0;409,09;0;409,09;
425;20,9631;315;255;315;255;1;0;1;412,06;-1;1;20,23;0;20,23;-409,09;0;-409,09;
426;21,0126;315;256;315;256;0;0;0;412,06;-1;1;0;0;0;578,54;409,09;-409,09;
427;21,062;315;256;315;256;1,41;1;-1;413,47;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
428;21,1114;316;255;316;255;0;0;0;413,47;0;0;0;0;0;409,09;-409,09;0;
429;21,1609;316;255;316;255;1;-1;0;414,47;-1;0;20,23;-20,23;0;-409,09;409,09;0;
430;21,2103;315;255;315;255;0;0;0;414,47;-1;0;0;0;0;409,09;0;409,09;
431;21,2598;315;255;315;255;1;0;1;415,47;-1;1;20,23;0;20,23;0;-409,09;-409,09;
432;21,3092;315;256;315;256;1;-1;0;416,47;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
433;21,3586;314;256;314;256;1,41;1;-1;417,89;-1;0;28,6;20,23;-20,23;-169,45;0;409,09;
434;21,4081;315;255;315;255;1;1;0;418,89;0;0;20,23;20,23;0;-409,09;-409,09;0;
435;21,4575;316;255;316;255;0;0;0;418,89;0;0;0;0;0;409,09;-409,09;0;
436;21,507;316;255;316;255;1;-1;0;419,89;-1;0;20,23;-20,23;0;0;409,09;409,09;
437;21,5564;315;255;315;255;1;0;1;420,89;-1;1;20,23;0;20,23;0;0;-818,18;
438;21,6059;315;256;315;256;1;0;-1;421,89;-1;0;20,23;0;-20,23;169,45;-409,09;818,18;
439;21,6553;315;255;315;255;1,41;-1;1;423,3;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
440;21,7047;314;256;314;256;1;1;0;424,3;-1;1;20,23;20,23;0;0;-409,09;-409,09;
441;21,7542;315;256;315;256;1;0;-1;425,3;-1;0;20,23;0;-20,23;-409,09;0;409,09;
442;21,8036;315;255;315;255;0;0;0;425,3;-1;0;0;0;0;578,54;409,09;409,09;
443;21,8531;315;255;315;255;1,41;1;1;426,72;0;1;28,6;20,23;20,23;239,64;-1227,27;-409,09;
444;21,9025;316;256;316;256;2;-2;0;428,72;-2;1;40,45;-40,45;0;0;1636,36;0;
445;21,9519;314;256;314;256;2;2;0;430,72;0;1;40,45;40,45;0;-409,09;-818,18;-409,09;
446;22,0014;316;256;316;256;1;0;-1;431,72;0;0;20,23;0;-20,23;169,45;-409,09;818,18;
447;22,0508;316;255;316;255;1,41;-1;1;433,13;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
448;22,1003;315;256;315;256;1,41;1;-1;434,54;0;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
449;22,1497;316;255;316;255;1;0;1;435,54;0;1;20,23;0;20,23;0;0;-818,18;
450;22,1991;316;256;316;256;1;0;-1;436,54;0;0;20,23;0;-20,23;169,45;-409,09;818,18;
451;22,2486;316;255;316;255;1,41;-1;1;437,96;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
452;22,298;315;256;315;256;1;0;-1;438,96;-1;0;20,23;0;-20,23;0;409,09;409,09;
453;22,3475;315;255;315;255;1;1;0;439,96;0;0;20,23;20,23;0;-409,09;-409,09;0;
454;22,3969;316;255;316;255;0;0;0;439,96;0;0;0;0;0;0;0;0;
455;22,4464;316;255;316;255;0;0;0;439,96;0;0;0;0;0;409,09;-409,09;0;
456;22,4958;316;255;316;255;1;-1;0;440,96;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
457;22,5452;315;255;315;255;1,41;1;1;442,37;0;1;28,6;20,23;20,23;336,21;-1227,27;-818,18;
458;22,5947;316;256;316;256;2,24;-2;-1;444,61;-2;0;45,23;-40,45;-20,23;-336,21;1227,27;818,18;
459;22,6441;314;255;314;255;1,41;1;1;446,02;-1;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
460;22,6936;315;256;315;256;1;-1;0;447,02;-2;1;20,23;-20,23;0;-409,09;409,09;0;
461;22,743;314;256;314;256;0;0;0;447,02;-2;1;0;0;0;0;0;0;
462;22,7924;314;256;314;256;0;0;0;447,02;-2;1;0;0;0;409,09;409,09;0;
463;22,8419;314;256;314;256;1;1;0;448,02;-1;1;20,23;20,23;0;0;-409,09;-409,09;
464;22,8913;315;256;315;256;1;0;-1;449,02;-1;0;20,23;0;-20,23;-409,09;0;409,09;
465;22,9408;315;255;315;255;0;0;0;449,02;-1;0;0;0;0;0;0;0;
466;22,9902;315;255;315;255;0;0;0;449,02;-1;0;0;0;0;578,54;-409,09;409,09;
467;23,0397;315;255;315;255;1,41;-1;1;450,44;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
468;23,0891;314;256;314;256;1;1;0;451,44;-1;1;20,23;20,23;0;0;-409,09;-409,09;
469;23,1385;315;256;315;256;1;0;-1;452,44;-1;0;20,23;0;-20,23;169,45;409,09;818,18;
470;23,188;315;255;315;255;1,41;1;1;453,85;0;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
471;23,2374;316;256;316;256;1;-1;0;454,85;-1;1;20,23;-20,23;0;-409,09;409,09;0;
472;23,2869;315;256;315;256;0;0;0;454,85;-1;1;0;0;0;578,54;-409,09;-409,09;
473;23,3363;315;256;315;256;1,41;-1;-1;456,27;-2;0;28,6;-20,23;-20,23;239,64;1227,27;409,09;
474;23,3857;314;255;314;255;2;2;0;458,27;0;0;40,45;40,45;0;-409,09;-1227,27;0;
475;23,4352;316;255;316;255;1;-1;0;459,27;-1;0;20,23;-20,23;0;-409,09;409,09;0;
476;23,4846;315;255;315;255;0;0;0;459,27;-1;0;0;0;0;409,09;0;409,09;
477;23,5341;315;255;315;255;1;0;1;460,27;-1;1;20,23;0;20,23;169,45;-409,09;-818,18;
478;23,5835;315;256;315;256;1,41;-1;-1;461,68;-2;0;28,6;-20,23;-20,23;0;818,18;818,18;
479;23,6329;314;255;314;255;1,41;1;1;463,09;-1;1;28,6;20,23;20,23;0;0;-818,18;
480;23,6824;315;256;315;256;1,41;1;-1;464,51;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
481;23,7318;316;255;316;255;0;0;0;464,51;0;0;0;0;0;914,76;-818,18;409,09;
482;23,7813;316;255;316;255;2,24;-2;1;466,74;-2;1;45,23;-40,45;20,23;-914,76;818,18;-409,09;
483;23,8307;314;256;314;256;0;0;0;466,74;-2;1;0;0;0;409,09;409,09;0;
484;23,8802;314;256;314;256;1;1;0;467,74;-1;1;20,23;20,23;0;0;-409,09;-409,09;
485;23,9296;315;256;315;256;1;0;-1;468,74;-1;0;20,23;0;-20,23;169,45;-409,09;818,18;
486;23,979;315;255;315;255;1,41;-1;1;470,16;-2;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
487;24,0285;314;256;314;256;0;0;0;470,16;-2;1;0;0;0;409,09;409,09;0;
488;24,0779;314;256;314;256;1;1;0;471,16;-1;1;20,23;20,23;0;169,45;0;-409,09;
489;24,1274;315;256;315;256;1,41;1;-1;472,57;0;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
490;24,1768;316;255;316;255;1;-1;0;473,57;-1;0;20,23;-20,23;0;0;409,09;409,09;
491;24,2262;315;255;315;255;1;0;1;474,57;-1;1;20,23;0;20,23;169,45;409,09;-818,18;
492;24,2757;315;256;315;256;1,41;1;-1;475,99;0;0;28,6;20,23;-20,23;0;-818,18;818,18;
493;24,3251;316;255;316;255;1,41;-1;1;477,4;-1;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
494;24,3746;315;256;315;256;0;0;0;477,4;-1;1;0;0;0;0;0;0;
495;24,424;315;256;315;256;0;0;0;477,4;-1;1;0;0;0;409,09;0;409,09;
496;24,4735;315;256;315;256;1;0;1;478,4;-1;2;20,23;0;20,23;0;0;-818,18;
497;24,5229;315;257;315;257;1;0;-1;479,4;-1;1;20,23;0;-20,23;0;409,09;409,09;
498;24,5723;315;256;315;256;1;1;0;480,4;0;1;20,23;20,23;0;169,45;-818,18;-409,09;
499;24,6218;316;256;316;256;1,41;-1;-1;481,82;-1;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
500;24,6712;315;255;315;255;0;0;0;481,82;-1;0;0;0;0;409,09;409,09;0;
501;24,7207;315;255;315;255;1;1;0;482,82;0;0;20,23;20,23;0;-409,09;-409,09;0;
502;24,7701;316;255;316;255;0;0;0;482,82;0;0;0;0;0;914,76;-818,18;409,09;
503;24,8195;316;255;316;255;2,24;-2;1;485,05;-2;1;45,23;-40,45;20,23;-336,21;1227,27;0;
504;24,869;314;256;314;256;1,41;1;1;486,47;-1;2;28,6;20,23;20,23;-169,45;-409,09;-818,18;
505;24,9184;315;257;315;257;1;0;-1;487,47;-1;1;20,23;0;-20,23;-409,09;0;409,09;
506;24,9679;315;256;315;256;0;0;0;487,47;-1;1;0;0;0;409,09;-409,09;0;
507;25,0173;315;256;315;256;1;-1;0;488,47;-2;1;20,23;-20,23;0;0;818,18;0;
508;25,0667;314;256;314;256;1;1;0;489,47;-1;1;20,23;20,23;0;0;-409,09;-409,09;
509;25,1162;315;256;315;256;1;0;-1;490,47;-1;0;20,23;0;-20,23;0;0;818,18;
510;25,1656;315;255;315;255;1;0;1;491,47;-1;1;20,23;0;20,23;0;0;-818,18;
511;25,2151;315;256;315;256;1;0;-1;492,47;-1;0;20,23;0;-20,23;0;-409,09;409,09;
512;25,2645;315;255;315;255;1;-1;0;493,47;-2;0;20,23;-20,23;0;0;409,09;409,09;
513;25,314;314;255;314;255;1;0;1;494,47;-2;1;20,23;0;20,23;-409,09;0;-409,09;
514;25,3634;314;256;314;256;0;0;0;494,47;-2;1;0;0;0;409,09;409,09;0;
515;25,4128;314;256;314;256;1;1;0;495,47;-1;1;20,23;20,23;0;0;-818,18;0;
516;25,4623;315;256;315;256;1;-1;0;496,47;-2;1;20,23;-20,23;0;-409,09;409,09;0;
517;25,5117;314;256;314;256;0;0;0;496,47;-2;1;0;0;0;818,18;818,18;0;
