Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
841;41,5307;933;854;933;854;1,41;-1;-1;850,05;-1;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
842;41,5801;932;853;932;853;1;0;1;851,05;-1;0;20,23;0;20,23;0;0;-818,18;
843;41,6296;932;854;932;854;1;0;-1;852,05;-1;-1;20,23;0;-20,23;-409,09;0;409,09;
844;41,679;932;853;932;853;0;0;0;852,05;-1;-1;0;0;0;0;0;0;
845;41,7285;932;853;932;853;0;0;0;852,05;-1;-1;0;0;0;0;0;0;
846;41,7779;932;853;932;853;0;0;0;852,05;-1;-1;0;0;0;0;0;0;
847;41,8274;932;853;932;853;0;0;0;852,05;-1;-1;0;0;0;0;0;0;
848;41,8768;932;853;932;853;0;0;0;852,05;-1;-1;0;0;0;409,09;-409,09;0;
849;41,9262;932;853;932;853;1;-1;0;853,05;-2;-1;20,23;-20,23;0;169,45;818,18;409,09;
850;41,9757;931;853;931;853;1,41;1;1;854,47;-1;0;28,6;20,23;20,23;-169,45;0;-409,09;
851;42,0251;932;854;932;854;1;1;0;855,47;0;0;20,23;20,23;0;0;-409,09;-409,09;
852;42,0746;933;854;933;854;1;0;-1;856,47;0;-1;20,23;0;-20,23;-409,09;0;409,09;
853;42,124;933;853;933;853;0;0;0;856,47;0;-1;0;0;0;409,09;0;409,09;
854;42,1734;933;853;933;853;1;0;1;857,47;0;0;20,23;0;20,23;169,45;-409,09;-818,18;
855;42,2229;933;854;933;854;1,41;-1;-1;858,88;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
856;42,2723;932;853;932;853;0;0;0;858,88;-1;-1;0;0;0;0;0;0;
857;42,3218;932;853;932;853;0;0;0;858,88;-1;-1;0;0;0;0;0;0;
858;42,3712;932;853;932;853;0;0;0;858,88;-1;-1;0;0;0;578,54;409,09;409,09;
859;42,4206;932;853;932;853;1,41;1;1;860,3;0;0;28,6;20,23;20,23;0;0;0;
860;42,4701;933;854;933;854;1,41;1;1;861,71;1;1;28,6;20,23;20,23;0;-818,18;-818,18;
861;42,5195;934;855;934;855;1,41;-1;-1;863,12;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
862;42,569;933;854;933;854;0;0;0;863,12;0;0;0;0;0;409,09;0;409,09;
863;42,6184;933;854;933;854;1;0;1;864,12;0;1;20,23;0;20,23;0;0;-818,18;
864;42,6679;933;855;933;855;1;0;-1;865,12;0;0;20,23;0;-20,23;0;0;818,18;
865;42,7173;933;854;933;854;1;0;1;866,12;0;1;20,23;0;20,23;-409,09;0;-409,09;
866;42,7667;933;855;933;855;0;0;0;866,12;0;1;0;0;0;409,09;0;-409,09;
867;42,8162;933;855;933;855;1;0;-1;867,12;0;0;20,23;0;-20,23;169,45;-409,09;0;
868;42,8656;933;854;933;854;1,41;-1;-1;868,54;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
869;42,9151;932;853;932;853;0;0;0;868,54;-1;-1;0;0;0;914,76;409,09;818,18;
870;42,9645;932;853;932;853;2,24;1;2;870,77;0;1;45,23;20,23;40,45;-336,21;-818,18;-1227,27;
871;43,0139;933;855;933;855;1,41;-1;-1;872,19;-1;0;28,6;-20,23;-20,23;-169,45;409,09;0;
872;43,0634;932;854;932;854;1;0;-1;873,19;-1;-1;20,23;0;-20,23;-409,09;0;409,09;
873;43,1128;932;853;932;853;0;0;0;873,19;-1;-1;0;0;0;409,09;0;409,09;
874;43,1623;932;853;932;853;1;0;1;874,19;-1;0;20,23;0;20,23;0;409,09;-409,09;
875;43,2117;932;854;932;854;1;1;0;875,19;0;0;20,23;20,23;0;169,45;0;409,09;
876;43,2611;933;854;933;854;1,41;1;1;876,6;1;1;28,6;20,23;20,23;0;-818,18;0;
877;43,3106;934;855;934;855;1,41;-1;1;878,02;0;2;28,6;-20,23;20,23;0;818,18;-818,18;
878;43,36;933;856;933;856;1,41;1;-1;879,43;1;1;28,6;20,23;-20,23;-169,45;-818,18;409,09;
879;43,4095;934;855;934;855;1;-1;0;880,43;0;1;20,23;-20,23;0;0;818,18;0;
880;43,4589;933;855;933;855;1;1;0;881,43;1;1;20,23;20,23;0;409,09;-409,09;818,18;
881;43,5084;934;855;934;855;2;0;2;883,43;1;3;40,45;0;40,45;0;0;-1636,36;
882;43,5578;934;857;934;857;2;0;-2;885,43;1;1;40,45;0;-40,45;338,9;-818,18;0;
883;43,6072;934;855;934;855;2,83;-2;-2;888,26;-1;-1;57,21;-40,45;-40,45;-1157,08;818,18;818,18;
884;43,6567;932;853;932;853;0;0;0;888,26;-1;-1;0;0;0;0;0;0;
885;43,7061;932;853;932;853;0;0;0;888,26;-1;-1;0;0;0;578,54;409,09;409,09;
886;43,7556;932;853;932;853;1,41;1;1;889,67;0;0;28,6;20,23;20,23;715,12;0;818,18;
887;43,805;933;854;933;854;3,16;1;3;892,84;1;3;63,96;20,23;60,68;-1293,66;-409,09;-1227,27;
888;43,8544;934;857;934;857;0;0;0;892,84;1;3;0;0;0;1293,66;-409,09;-1227,27;
889;43,9039;934;857;934;857;3,16;-1;-3;896;0;0;63,96;-20,23;-60,68;-1293,66;409,09;1227,27;
890;43,9533;933;854;933;854;0;0;0;896;0;0;0;0;0;409,09;0;409,09;
891;44,0028;933;854;933;854;1;0;1;897;0;1;20,23;0;20,23;0;0;-818,18;
892;44,0522;933;855;933;855;1;0;-1;898;0;0;20,23;0;-20,23;-409,09;0;409,09;
893;44,1017;933;854;933;854;0;0;0;898;0;0;0;0;0;0;0;0;
894;44,1511;933;854;933;854;0;0;0;898;0;0;0;0;0;409,09;0;409,09;
895;44,2005;933;854;933;854;1;0;1;899;0;1;20,23;0;20,23;0;0;-818,18;
896;44,25;933;855;933;855;1;0;-1;900;0;0;20,23;0;-20,23;169,45;-409,09;0;
897;44,2994;933;854;933;854;1,41;-1;-1;901,41;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
898;44,3489;932;853;932;853;0;0;0;901,41;-1;-1;0;0;0;409,09;0;409,09;
899;44,3983;932;853;932;853;1;0;1;902,41;-1;0;20,23;0;20,23;169,45;409,09;0;
900;44,4477;932;854;932;854;1,41;1;1;903,83;0;1;28,6;20,23;20,23;-169,45;0;-409,09;
901;44,4972;933;855;933;855;1;1;0;904,83;1;1;20,23;20,23;0;169,45;-818,18;-409,09;
902;44,5466;934;855;934;855;1,41;-1;-1;906,24;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
903;44,5961;933;854;933;854;0;0;0;906,24;0;0;0;0;0;578,54;-409,09;-409,09;
904;44,6455;933;854;933;854;1,41;-1;-1;907,65;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
905;44,6949;932;853;932;853;0;0;0;907,65;-1;-1;0;0;0;409,09;0;409,09;
906;44,7444;932;853;932;853;1;0;1;908,65;-1;0;20,23;0;20,23;0;409,09;-409,09;
907;44,7938;932;854;932;854;1;1;0;909,65;0;0;20,23;20,23;0;0;-409,09;409,09;
908;44,8433;933;854;933;854;1;0;1;910,65;0;1;20,23;0;20,23;0;0;-818,18;
909;44,8927;933;855;933;855;1;0;-1;911,65;0;0;20,23;0;-20,23;-409,09;0;409,09;
910;44,9422;933;854;933;854;0;0;0;911,65;0;0;0;0;0;578,54;-409,09;-409,09;
911;44,9916;933;854;933;854;1,41;-1;-1;913,07;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
912;45,041;932;853;932;853;1,41;1;1;914,48;0;0;28,6;20,23;20,23;715,12;0;818,18;
913;45,0905;933;854;933;854;3,16;1;3;917,65;1;3;63,96;20,23;60,68;-1293,66;-409,09;-1227,27;
914;45,1399;934;857;934;857;0;0;0;917,65;1;3;0;0;0;0;0;0;
915;45,1894;934;857;934;857;0;0;0;917,65;1;3;0;0;0;0;0;0;
916;45,2388;934;857;934;857;0;0;0;917,65;1;3;0;0;0;409,09;0;-409,09;
917;45,2882;934;857;934;857;1;0;-1;918,65;1;2;20,23;0;-20,23;-409,09;0;409,09;
918;45,3377;934;856;934;856;0;0;0;918,65;1;2;0;0;0;0;0;0;
919;45,3871;934;856;934;856;0;0;0;918,65;1;2;0;0;0;914,76;-409,09;-818,18;
920;45,4366;934;856;934;856;2,24;-1;-2;920,88;0;0;45,23;-20,23;-40,45;-914,76;409,09;818,18;
921;45,486;933;854;933;854;0;0;0;920,88;0;0;0;0;0;0;0;0;
922;45,5354;933;854;933;854;0;0;0;920,88;0;0;0;0;0;0;0;0;
923;45,5849;933;854;933;854;0;0;0;920,88;0;0;0;0;0;409,09;0;409,09;
924;45,6343;933;854;933;854;1;0;1;921,88;0;1;20,23;0;20,23;0;409,09;-409,09;
925;45,6838;933;855;933;855;1;1;0;922,88;1;1;20,23;20,23;0;-409,09;-409,09;0;
926;45,7332;934;855;934;855;0;0;0;922,88;1;1;0;0;0;409,09;-409,09;0;
927;45,7827;934;855;934;855;1;-1;0;923,88;0;1;20,23;-20,23;0;0;818,18;0;
928;45,8321;933;855;933;855;1;1;0;924,88;1;1;20,23;20,23;0;-409,09;-409,09;0;
929;45,8815;934;855;934;855;0;0;0;924,88;1;1;0;0;0;578,54;-409,09;-409,09;
930;45,931;934;855;934;855;1,41;-1;-1;926,3;0;0;28,6;-20,23;-20,23;0;0;0;
931;45,9804;933;854;933;854;1,41;-1;-1;927,71;-1;-1;28,6;-20,23;-20,23;-169,45;818,18;409,09;
932;46,0299;932;853;932;853;1;1;0;928,71;0;-1;20,23;20,23;0;169,45;0;409,09;
933;46,0793;933;853;933;853;1,41;1;1;930,12;1;0;28,6;20,23;20,23;0;-818,18;-818,18;
934;46,1287;934;854;934;854;1,41;-1;-1;931,54;0;-1;28,6;-20,23;-20,23;239,64;409,09;1227,27;
935;46,1782;933;853;933;853;2;0;2;933,54;0;1;40,45;0;40,45;-409,09;0;-1227,27;
936;46,2276;933;855;933;855;1;0;-1;934,54;0;0;20,23;0;-20,23;169,45;409,09;818,18;
937;46,2771;933;854;933;854;1,41;1;1;935,95;1;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
938;46,3265;934;855;934;855;1;-1;0;936,95;0;1;20,23;-20,23;0;169,45;0;-409,09;
939;46,376;933;855;933;855;1,41;-1;-1;938,37;-1;0;28,6;-20,23;-20,23;0;818,18;0;
940;46,4254;932;854;932;854;1,41;1;-1;939,78;0;-1;28,6;20,23;-20,23;336,21;0;1227,27;
941;46,4748;933;853;933;853;2,24;1;2;942,02;1;1;45,23;20,23;40,45;-505,66;-409,09;-409,09;
942;46,5243;934;855;934;855;1;0;1;943,02;1;2;20,23;0;20,23;0;0;0;
943;46,5737;934;856;934;856;1;0;1;944,02;1;3;20,23;0;20,23;0;0;-818,18;
944;46,6232;934;857;934;857;1;0;-1;945,02;1;2;20,23;0;-20,23;169,45;-409,09;818,18;
945;46,6726;934;856;934;856;1,41;-1;1;946,43;0;3;28,6;-20,23;20,23;-169,45;409,09;-818,18;
946;46,722;933;857;933;857;1;0;-1;947,43;0;2;20,23;0;-20,23;0;409,09;409,09;
947;46,7715;933;856;933;856;1;1;0;948,43;1;2;20,23;20,23;0;0;-409,09;-409,09;
948;46,8209;934;856;934;856;1;0;-1;949,43;1;1;20,23;0;-20,23;0;0;818,18;
949;46,8704;934;855;934;855;1;0;1;950,43;1;2;20,23;0;20,23;0;0;-818,18;
950;46,9198;934;856;934;856;1;0;-1;951,43;1;1;20,23;0;-20,23;169,45;-409,09;0;
951;46,9692;934;855;934;855;1,41;-1;-1;952,85;0;0;28,6;-20,23;-20,23;-169,45;0;409,09;
952;47,0187;933;854;933;854;1;-1;0;953,85;-1;0;20,23;-20,23;0;-409,09;409,09;0;
953;47,0681;932;854;932;854;0;0;0;953,85;-1;0;0;0;0;409,09;0;-409,09;
954;47,1176;932;854;932;854;1;0;-1;954,85;-1;-1;20,23;0;-20,23;169,45;409,09;818,18;
955;47,167;932;853;932;853;1,41;1;1;956,26;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
956;47,2165;933;854;933;854;0;0;0;956,26;0;0;0;0;0;578,54;-409,09;409,09;
957;47,2659;933;854;933;854;1,41;-1;1;957,67;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
958;47,3153;932;855;932;855;1,41;1;-1;959,09;0;0;28,6;20,23;-20,23;-169,45;-409,09;0;
959;47,3648;933;854;933;854;1;0;-1;960,09;0;-1;20,23;0;-20,23;409,09;0;1227,27;
960;47,4142;933;853;933;853;2;0;2;962,09;0;1;40,45;0;40,45;-409,09;409,09;-818,18;
961;47,4637;933;855;933;855;1;1;0;963,09;1;1;20,23;20,23;0;0;-818,18;0;
962;47,5131;934;855;934;855;1;-1;0;964,09;0;1;20,23;-20,23;0;0;0;0;
963;47,5625;933;855;933;855;1;-1;0;965,09;-1;1;20,23;-20,23;0;409,09;409,09;-818,18;
964;47,612;932;855;932;855;2;0;-2;967,09;-1;-1;40,45;0;-40,45;-818,18;0;818,18;
965;47,6614;932;853;932;853;0;0;0;967,09;-1;-1;0;0;0;914,76;818,18;409,09;
966;47,7109;932;853;932;853;2,24;2;1;969,32;1;0;45,23;40,45;20,23;0;-1636,36;-818,18;
967;47,7603;934;854;934;854;2,24;-2;-1;971,56;-1;-1;45,23;-40,45;-20,23;-914,76;818,18;409,09;
968;47,8097;932;853;932;853;0;0;0;971,56;-1;-1;0;0;0;578,54;409,09;409,09;
969;47,8592;932;853;932;853;1,41;1;1;972,97;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
970;47,9086;933;854;933;854;0;0;0;972,97;0;0;0;0;0;409,09;0;409,09;
971;47,9581;933;854;933;854;1;0;1;973,97;0;1;20,23;0;20,23;169,45;409,09;-818,18;
972;48,0075;933;855;933;855;1,41;1;-1;975,39;1;0;28,6;20,23;-20,23;0;-818,18;818,18;
973;48,057;934;854;934;854;1,41;-1;1;976,8;0;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
974;48,1064;933;855;933;855;1;0;-1;977,8;0;0;20,23;0;-20,23;169,45;-409,09;0;
975;48,1558;933;854;933;854;1,41;-1;-1;979,22;-1;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
976;48,2053;932;853;932;853;1;0;1;980,22;-1;0;20,23;0;20,23;0;0;-818,18;
977;48,2547;932;854;932;854;1;0;-1;981,22;-1;-1;20,23;0;-20,23;-409,09;0;409,09;
978;48,3042;932;853;932;853;0;0;0;981,22;-1;-1;0;0;0;0;0;0;
979;48,3536;932;853;932;853;0;0;0;981,22;-1;-1;0;0;0;0;0;0;
980;48,403;932;853;932;853;0;0;0;981,22;-1;-1;0;0;0;0;0;0;
981;48,4525;932;853;932;853;0;0;0;981,22;-1;-1;0;0;0;0;0;0;
982;48,5019;932;853;932;853;0;0;0;981,22;-1;-1;0;0;0;409,09;0;409,09;
983;48,5514;932;853;932;853;1;0;1;982,22;-1;0;20,23;0;20,23;0;409,09;-409,09;
984;48,6008;932;854;932;854;1;1;0;983,22;0;0;20,23;20,23;0;169,45;0;409,09;
985;48,6503;933;854;933;854;1,41;1;1;984,63;1;1;28,6;20,23;20,23;-169,45;-409,09;0;
986;48,6997;934;855;934;855;1;0;1;985,63;1;2;20,23;0;20,23;169,45;409,09;0;
987;48,7491;934;856;934;856;1,41;1;1;987,05;2;3;28,6;20,23;20,23;336,21;-818,18;-1227,27;
988;48,7986;935;857;935;857;2,24;-1;-2;989,28;1;1;45,23;-20,23;-40,45;0;0;0;
989;48,848;934;855;934;855;2,24;-1;-2;991,52;0;-1;45,23;-20,23;-40,45;-505,66;0;818,18;
990;48,8975;933;853;933;853;1;-1;0;992,52;-1;-1;20,23;-20,23;0;-409,09;409,09;0;
991;48,9469;932;853;932;853;0;0;0;992,52;-1;-1;0;0;0;914,76;409,09;818,18;
992;48,9963;932;853;932;853;2,24;1;2;994,75;0;1;45,23;20,23;40,45;-914,76;-409,09;-818,18;
993;49,0458;933;855;933;855;0;0;0;994,75;0;1;0;0;0;409,09;0;-409,09;
994;49,0952;933;855;933;855;1;0;-1;995,75;0;0;20,23;0;-20,23;169,45;409,09;818,18;
995;49,1447;933;854;933;854;1,41;1;1;997,17;1;1;28,6;20,23;20,23;578,54;-1227,27;-1227,27;
996;49,1941;934;855;934;855;2,83;-2;-2;1000;-1;-1;57,21;-40,45;-40,45;-242,33;1636,36;1227,27;
997;49,2435;932;853;932;853;2,24;2;1;1002,23;1;0;45,23;40,45;20,23;-505,66;-1227,27;-409,09;
998;49,293;934;854;934;854;1;-1;0;1003,23;0;0;20,23;-20,23;0;-409,09;409,09;0;
999;49,3424;933;854;933;854;0;0;0;1003,23;0;0;0;0;0;0;0;0;
1000;49,3919;933;854;933;854;0;0;0;1003,23;0;0;0;0;0;578,54;-409,09;-409,09;
1001;49,4413;933;854;933;854;1,41;-1;-1;1004,65;-1;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1002;49,4908;932;853;932;853;1;0;1;1005,65;-1;0;20,23;0;20,23;0;409,09;-409,09;
1003;49,5402;932;854;932;854;1;1;0;1006,65;0;0;20,23;20,23;0;0;-409,09;409,09;
1004;49,5896;933;854;933;854;1;0;1;1007,65;0;1;20,23;0;20,23;0;0;-818,18;
1005;49,6391;933;855;933;855;1;0;-1;1008,65;0;0;20,23;0;-20,23;0;0;818,18;
1006;49,6885;933;854;933;854;1;0;1;1009,65;0;1;20,23;0;20,23;0;409,09;-409,09;
1007;49,738;933;855;933;855;1;1;0;1010,65;1;1;20,23;20,23;0;0;-818,18;0;
1008;49,7874;934;855;934;855;1;-1;0;1011,65;0;1;20,23;-20,23;0;169,45;0;-409,09;
1009;49,8368;933;855;933;855;1,41;-1;-1;1013,06;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
1010;49,8863;932;854;932;854;1;1;0;1014,06;0;0;20,23;20,23;0;-409,09;-409,09;0;
1011;49,9357;933;854;933;854;0;0;0;1014,06;0;0;0;0;0;578,54;409,09;409,09;
1012;49,9852;933;854;933;854;1,41;1;1;1015,48;1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1013;50,0346;934;855;934;855;0;0;0;1015,48;1;1;0;0;0;578,54;-409,09;-409,09;
1014;50,0841;934;855;934;855;1,41;-1;-1;1016,89;0;0;28,6;-20,23;-20,23;0;818,18;818,18;
1015;50,1335;933;854;933;854;1,41;1;1;1018,3;1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1016;50,1829;934;855;934;855;0;0;0;1018,3;1;1;0;0;0;1157,08;-818,18;-818,18;
1017;50,2324;934;855;934;855;2,83;-2;-2;1021,13;-1;-1;57,21;-40,45;-40,45;-578,54;1227,27;1227,27;
1018;50,2818;932;853;932;853;1,41;1;1;1022,55;0;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
1019;50,3313;933;854;933;854;1;-1;0;1023,55;-1;0;20,23;-20,23;0;-409,09;409,09;0;
1020;50,3807;932;854;932;854;0;0;0;1023,55;-1;0;0;0;0;409,09;0;-409,09;
1021;50,4301;932;854;932;854;1;0;-1;1024,55;-1;-1;20,23;0;-20,23;169,45;409,09;818,18;
1022;50,4796;932;853;932;853;1,41;1;1;1025,96;0;0;28,6;20,23;20,23;0;0;0;
1023;50,529;933;854;933;854;1,41;1;1;1027,37;1;1;28,6;20,23;20,23;239,64;-409,09;409,09;
1024;50,5785;934;855;934;855;2;0;2;1029,37;1;3;40,45;0;40,45;-818,18;0;-818,18;
1025;50,6279;934;857;934;857;0;0;0;1029,37;1;3;0;0;0;409,09;0;-409,09;
1026;50,6773;934;857;934;857;1;0;-1;1030,37;1;2;20,23;0;-20,23;0;0;818,18;
1027;50,7268;934;856;934;856;1;0;1;1031,37;1;3;20,23;0;20,23;-409,09;0;-409,09;
1028;50,7762;934;857;934;857;0;0;0;1031,37;1;3;0;0;0;818,18;0;-818,18;
1029;50,8257;934;857;934;857;2;0;-2;1033,37;1;1;40,45;0;-40,45;-409,09;0;1227,27;
1030;50,8751;934;855;934;855;1;0;1;1034,37;1;2;20,23;0;20,23;0;409,09;-409,09;
1031;50,9246;934;856;934;856;1;1;0;1035,37;2;2;20,23;20,23;0;169,45;-818,18;-409,09;
1032;50,974;935;856;935;856;1,41;-1;-1;1036,79;1;1;28,6;-20,23;-20,23;-169,45;0;409,09;
1033;51,0234;934;855;934;855;1;-1;0;1037,79;0;1;20,23;-20,23;0;0;818,18;0;
1034;51,0729;933;855;933;855;1;1;0;1038,79;1;1;20,23;20,23;0;0;-818,18;0;
1035;51,1223;934;855;934;855;1;-1;0;1039,79;0;1;20,23;-20,23;0;-409,09;409,09;0;
1036;51,1718;933;855;933;855;0;0;0;1039,79;0;1;0;0;0;578,54;409,09;-409,09;
1037;51,2212;933;855;933;855;1,41;1;-1;1041,2;1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
1038;51,2706;934;854;934;854;1;0;1;1042,2;1;1;20,23;0;20,23;169,45;-409,09;-818,18;
1039;51,3201;934;855;934;855;1,41;-1;-1;1043,62;0;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
1040;51,3695;933;854;933;854;1;1;0;1044,62;1;0;20,23;20,23;0;169,45;-818,18;409,09;
1041;51,419;934;854;934;854;1,41;-1;1;1046,03;0;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
1042;51,4684;933;855;933;855;1;0;-1;1047,03;0;0;20,23;0;-20,23;0;0;0;
1043;51,5178;933;854;933;854;1;0;-1;1048,03;0;-1;20,23;0;-20,23;0;-409,09;409,09;
1044;51,5673;933;853;933;853;1;-1;0;1049,03;-1;-1;20,23;-20,23;0;-409,09;409,09;0;
1045;51,6167;932;853;932;853;0;0;0;1049,03;-1;-1;0;0;0;0;0;0;
1046;51,6662;932;853;932;853;0;0;0;1049,03;-1;-1;0;0;0;0;0;0;
1047;51,7156;932;853;932;853;0;0;0;1049,03;-1;-1;0;0;0;0;0;0;
1048;51,7651;932;853;932;853;0;0;0;1049,03;-1;-1;0;0;0;0;0;0;
1049;51,8145;932;853;932;853;0;0;0;1049,03;-1;-1;0;0;0;914,76;818,18;409,09;
1050;51,8639;932;853;932;853;2,24;2;1;1051,27;1;0;45,23;40,45;20,23;-336,21;-1227,27;0;
1051;51,9134;934;854;934;854;1,41;-1;1;1052,68;0;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
1052;51,9628;933;855;933;855;1;1;0;1053,68;1;1;20,23;20,23;0;169,45;0;409,09;
1053;52,0123;934;855;934;855;1,41;1;1;1055,1;2;2;28,6;20,23;20,23;0;-818,18;0;
1054;52,0617;935;856;935;856;1,41;-1;1;1056,51;1;3;28,6;-20,23;20,23;-169,45;409,09;-818,18;
1055;52,1111;934;857;934;857;1;0;-1;1057,51;1;2;20,23;0;-20,23;-409,09;0;409,09;
1056;52,1606;934;856;934;856;0;0;0;1057,51;1;2;0;0;0;0;0;0;
1057;52,21;934;856;934;856;0;0;0;1057,51;1;2;0;0;0;578,54;-409,09;-409,09;
1058;52,2595;934;856;934;856;1,41;-1;-1;1058,92;0;1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1059;52,3089;933;855;933;855;0;0;0;1058,92;0;1;0;0;0;409,09;-409,09;0;
1060;52,3584;933;855;933;855;1;-1;0;1059,92;-1;1;20,23;-20,23;0;505,66;818,18;-818,18;
1061;52,4078;932;855;932;855;2,24;1;-2;1062,16;0;-1;45,23;20,23;-40,45;-505,66;-818,18;818,18;
1062;52,4572;933;853;933;853;1;-1;0;1063,16;-1;-1;20,23;-20,23;0;-409,09;409,09;0;
1063;52,5067;932;853;932;853;0;0;0;1063,16;-1;-1;0;0;0;0;0;0;
1064;52,5561;932;853;932;853;0;0;0;1063,16;-1;-1;0;0;0;0;0;0;
1065;52,6056;932;853;932;853;0;0;0;1063,16;-1;-1;0;0;0;409,09;-409,09;0;
1066;52,655;932;853;932;853;1;-1;0;1064,16;-2;-1;20,23;-20,23;0;0;818,18;0;
1067;52,7044;931;853;931;853;1;1;0;1065,16;-1;-1;20,23;20,23;0;0;-409,09;409,09;
1068;52,7539;932;853;932;853;1;0;1;1066,16;-1;0;20,23;0;20,23;169,45;409,09;-818,18;
1069;52,8033;932;854;932;854;1,41;1;-1;1067,57;0;-1;28,6;20,23;-20,23;336,21;0;1227,27;
1070;52,8528;933;853;933;853;2,24;1;2;1069,81;1;1;45,23;20,23;40,45;0;-1227,27;-1227,27;
1071;52,9022;934;855;934;855;2,24;-2;-1;1072,05;-1;0;45,23;-40,45;-20,23;0;1636,36;818,18;
1072;52,9516;932;854;932;854;2,24;2;1;1074,28;1;1;45,23;40,45;20,23;-336,21;-1227,27;-818,18;
1073;53,0011;934;855;934;855;1,41;-1;-1;1075,7;0;0;28,6;-20,23;-20,23;0;0;0;
1074;53,0505;933;854;933;854;1,41;-1;-1;1077,11;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1075;53,1;932;853;932;853;0;0;0;1077,11;-1;-1;0;0;0;1157,08;818,18;818,18;
1076;53,1494;932;853;932;853;2,83;2;2;1079,94;1;1;57,21;40,45;40,45;-747,99;-818,18;-409,09;
1077;53,1989;934;855;934;855;1;0;1;1080,94;1;2;20,23;0;20,23;0;0;-818,18;
1078;53,2483;934;856;934;856;1;0;-1;1081,94;1;1;20,23;0;-20,23;-409,09;0;409,09;
1079;53,2977;934;855;934;855;0;0;0;1081,94;1;1;0;0;0;0;0;0;
1080;53,3472;934;855;934;855;0;0;0;1081,94;1;1;0;0;0;409,09;0;409,09;
1081;53,3966;934;855;934;855;1;0;1;1082,94;1;2;20,23;0;20,23;0;0;-818,18;
1082;53,4461;934;856;934;856;1;0;-1;1083,94;1;1;20,23;0;-20,23;0;-409,09;409,09;
1083;53,4955;934;855;934;855;1;-1;0;1084,94;0;1;20,23;-20,23;0;0;818,18;0;
1084;53,5449;933;855;933;855;1;1;0;1085,94;1;1;20,23;20,23;0;0;-818,18;0;
1085;53,5944;934;855;934;855;1;-1;0;1086,94;0;1;20,23;-20,23;0;0;409,09;-409,09;
1086;53,6438;933;855;933;855;1;0;-1;1087,94;0;0;20,23;0;-20,23;0;0;818,18;
1087;53,6933;933;854;933;854;1;0;1;1088,94;0;1;20,23;0;20,23;169,45;409,09;0;
1088;53,7427;933;855;933;855;1,41;1;1;1090,35;1;2;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1089;53,7921;934;856;934;856;0;0;0;1090,35;1;2;0;0;0;409,09;0;409,09;
1090;53,8416;934;856;934;856;1;0;1;1091,35;1;3;20,23;0;20,23;0;409,09;-409,09;
1091;53,891;934;857;934;857;1;1;0;1092,35;2;3;20,23;20,23;0;169,45;-818,18;-409,09;
1092;53,9405;935;857;935;857;1,41;-1;-1;1093,77;1;2;28,6;-20,23;-20,23;-169,45;409,09;0;
1093;53,9899;934;856;934;856;1;0;-1;1094,77;1;1;20,23;0;-20,23;0;0;0;
1094;54,0394;934;855;934;855;1;0;-1;1095,77;1;0;20,23;0;-20,23;169,45;-409,09;0;
1095;54,0888;934;854;934;854;1,41;-1;-1;1097,18;0;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1096;54,1382;933;853;933;853;1;0;1;1098,18;0;0;20,23;0;20,23;-409,09;0;-409,09;
1097;54,1877;933;854;933;854;0;0;0;1098,18;0;0;0;0;0;0;0;0;
1098;54,2371;933;854;933;854;0;0;0;1098,18;0;0;0;0;0;409,09;0;409,09;
